label,message
ham,Kuya  tawag kayo
ham,Kuya jr
ham,Kyle L
ham,"Magandang Araw <REAL NAME>Ruiz, Shopee Delivery!
Ihahatid namin ang parcel sa inyong delivery address. Bilang bahagi ng aming proseso ng pagdeliver at napapailalaim sa iyong pahintulot, kami ay mangongolekta ng litrato bilang katibayan ng paghatid (Proof of Delivery). Pakihanda ang inyong bayad na 0 PHP para sa COD orders, o authorization letter/ID para sa non-COD orders.
Pag may katanungan, pakitawagan ang numerong 02-8805200. Maraming Salamat!"
ham,"Manage your account, access the most EXCLUSIVE promos & do MORE with Smart App! It's easy and reliable. Download now! smrt.ph/SmartApp"
ham,Messenger 
ham,Nag chat ako
ham,Nag send 
ham,Nag send ako
ham,"NDRRMC (1:35AM, 27Sept21) Isang Magnitude 5.7 na lindol ang naganap sa Looc, Occidental Mindoro kaninang 1:12AM. Aftershocks at damages ay inaasahan."
ham,Need ko
ham,"Never miss a payment deadline when you pay your Home Credit, Cashalo and other loan payments easily, and on time with Maya. 

Plus, be one of 50 lucky winners who can get up to PHP5k cashback! Tap to pay bills today http://mayaph.co/22JulyBills"
ham,Now na 
ham,Now na kuya jr 
ham,Ok na po yung pngwa niyu po n eyeglass
ham,Okay
ham,Pa send ako 500
ham,"PAALALA: ANG PAG-REHISTRO NG SIM AY LIBRE. MAG-INGAT DIN AT WAG MANIWALA SA MGA HINDI KILALA NA NAG-AALOK NG TULONG SA PAGPAPAREHISTRO, MAY BAYAD MAN O WALA."
ham,Pakuha ako ng order ko nasa labas bayad na yun
ham,Pakuha ako ng parcel ko bayad na nasa court 
ham,PayPal: 375701 is your password recovery code. Don't share your code.
ham,PayPal: 644813 is your security code. Don't share your code.
ham,PayPal: 759206 is your security code. Don't share your code.
ham,pbb3fv24 is your confirmation code to reset your Twitter password. Don't reply to this message with your code.
ham,salamat po
ham,San po kyo banda
ham,Sanka na daw!?
ham,Send ka nga 400 dito 
ham,Send mo na 
ham,Send mo na now na
ham,Sendan moko 
ham,"SHOPEE: TO UPDATE YOUR PASSWORD, use OTP code 719872. Valid for 15 mins. NEVER share this code with others, including Shopee staff.

"
ham,sir goodafternoon I'm chris from converge baka may irereffer kayo na gusto magpakabit ng internet salamat po
ham,Sir pa add po ako sa messenger
ham,Tagal
ham,"Telegram code: <CODE>
You can also tap on this link to log in:
https://t.me/login/<CODE>"
ham,"Telegram code: <CODE>
You can also tap on this link to log in:
https://t.me/login/13302"
ham,Thanks
ham,"Uncover exciting FREEBIES just for YOU on Smart app https://smrt.ph/GetSmartApp or when you dial *123#!

Hint: Load MAGIC DATA 199 NOW and see what you'll get!"
ham,Use <CODE> for two-factor authentication on Facebook.
ham,Use verification code <CODE> for Microsoft authentication.
ham,Use verification code 842120 for Technological Uni... authentication.
ham,Wag ka mag seen 
ham,Wag na PAL
ham,Wag na pala
ham,Xoom: Changlee sent you 550.00  PHP. The transfer is complete. Txn# XHZFS3MM.   Reply STOP to unsubscribe.
ham,"You can win P10,000! Get it by just logging in to your Maya app. ???� Earn one raffle entry when you log in and you could be one of the 10 lucky winners!"
ham,You have 50 MB left in your MAGIC DATA.!!Want DOUBLE GIGA? Use *123# or smrt.ph/GigaLifeApp!
ham,Your Binance login verification code: <CODE>. Do not share this code with anyone. Visit your Binance account now.
ham,Your GCash wallet balance is <AMOUNT> as of <DATE> <TIME>. Ref. No. <REFERENCE NUMBER>. Get rebates when you buy load using GCash! Visit globe.com.ph/gcash for more info.
ham,Your Netflix verification code is <CODE>. Please don't share this code with anyone.
ham,Your One-Time Password (OTP) is <CODE>. Kindly use this to proceed with the next process. Please enter within 5 minutes.
ham,Your Twitter confirmation code is 329010.
ham,Your Unli Allnet Texts has expired.                                                                                                                            
ham,Your Unli Allnet Texts will expire in 2 hours.                                                                                                                 
ham,Your UNLI DATA has expired.                                                                                                                                    
ham,Your UNLI DATA will expire in 60 minutes.                                                                                                                      
ham,You're trying to access sites not included in your promo OR haven't subscribed to one yet.                                                                     
ham,I love you too!! 
ham,Ako rin meron
ham,Magluto ka na 
ham,Sakalin kita eh HAHAHAHA
ham,Pasundo ako sa pilar gising mo c neco sa dulo
ham,Day pk txt ung lbs
ham,Ska ky papa mo
ham,Mg10 n ho knina kpa tnwagan n papa m .San n c Jalen
ham,Day bka abutin nmn kau allas 9  nkkahiya sa kpot bhay
ham,O  alas 9:30
ham,Wla ng pasko
ham,Pagising ky rianna
ham,I love youuuuuuu
ham,Libre mo'ko ha
ham,May bayad yan mamaya ha 
ham,Asa recto ka na ba love?
ham,Pupuntahan kita saglit alis na'ko
ham,Sto. Domingo love sa harap may nakalagay
ham,Cubao love Q.I. nakalagay sa harap 
ham,Sabihin mo puregold q.i ka baba
ham,Ok lang yon dadaan pa rin yan sabihin mo lang puregold qi
ham,San ka ba nakapwesto mainit ba jan?
ham,Dapat sa may overpass ka nag antay love hindi sa inaantayan natin diretsong underpass
ham,Basta pag may nakita kang cubao sakay ka na agad or sto domingo 
ham,Ingat love dapat sinundo na kita eh hahaha
ham,Andito lang ako sa may dunkin
ham,Keepsafe loveee
ham,Nakasakay na'ko pauwe
ham,San ka na? Byahilo na ba? HAHAHAHA
ham,My pasok c yanna
ham,Andito ako sa labas nakakahiya sumigaw 
ham,Gising ka naaaa
ham,Asan ka love?
ham,Andito na'ko
ham,Chat ka pag malapit ka na sto domingo 
ham,Text mo'ko love pag nalapit ka na or chat 
ham,Andito na'ko love
ham,Andito na kami kela edmond tapos lilipat kami kela von 'di raw pwede sa kanila
ham,Walang signal dito HAHAHAHA
ham,di pa kami nag iistart nagkkwentuhan lang 
ham,Dinala mba picture
ham, Bkit dmo sinama ung  salamin sa mata
ham,BILI KA RAW BUKO
ham,"Kamusta nak ,san kna."
ham,Rica uwe kna
ham,San ka
ham,D bumili ka jan 
ham, Cno kasama mo jan
ham,My mga tindahan nman jan  
ham,Nkapila kb
ham,  Oo ano problema mo
ham, My bayad b ?
ham,My gcash kb
ham,Mag gcash ka jan my tira pa gcash ko db
ham,Di ka rin makaka cash out.
ham,Di ka verified diba?
ham,Hiram ka muna kay jalen tapos punta kayo dito.
ham,Para mabalik yung hihiramin mo.
ham,Oo wait lng d2 na ako tayuman
ham,"Day handa kana sa tayuman na ako,TX kita pag lapit na ako"
ham,Labas kna nak
ham,Day e chat mo labas sa akin low bat mama mo
ham,Papunta na ako jan nak
ham,Sa pure gold paliparan 
ham,Malayo kapa?
ham,Saan na kayo?
ham,Atehh saing ka daw sabi ni mama
ham,Loadan ka ni papa mo 10
ham,Bili nlng kayo ulam
ham,Hindi kami makauwe
ham, Bukas pa
ham,Kanino 18-21
ham,Ikaw bahala jan
ham,Bukas pa nak kilangan ng maayos ung bahay bukas
ham,Pautang nlng muna ako jan da pira mo uwe n kami bukas
ham,Pa may klase ako maya ka na tumawag
ham,Mag open ka dw day sabi ng mama mo
spam,"Hello, new free money bonus 1800 with no deposit condition, please login  https://lo40.today to get free money 1800 now"
spam,Good day my dear contact me via email asap:mrsc4906@gmail.com\n\n
spam,"fuelsca345@gmail.com, Do message my email for a talk, please"
spam,contact { dvurne@gmail.com } Immediately..
spam,"Dear Genaro, we look forward to reactivating your account after our time apart. Update your information by downloading the Record Update Form from this link https://qrco.de/melco-form. Send completed form, scanned copy of your valid ID and selfie holding ID provided to melcoclub@cod-manila.com [Subject: Profile Update]. For more info, you may contact us at 8691 8975. T&C apply. 21YO+ Keep It Fun!"
spam,"Walang Katapusang Panalo! makakuha ng 50% bonus sa unang deposito, sa pinakasikat na gaming platform sa mundo!  http://fdsv05.site"
spam,"Dear Genaro, we will be glad to welcome you back to City of Dreams Manila!  Reactivate your account by updating your information. Download the Melco Club App through this link https://qrco.de/melcoclub. Visit us and enjoy a wide variety of membership benefits and privileges. Play It Safe! T&C apply. 21YO+ Keep It Fun!"
spam,"RICAMAE JOY C.,Pangako na bibigyan ka ng ¤10, bilisan magrehistro http://roqbo8.com"
spam,"BE ONE OF THE LUCKY WINNERS TONIGHT SA FIRST DRAW OF MEGA MILLIONS UPTO 1MILLION CASH PRIZES @ CHACHING BINGO BLUMENTRITT! (40)10K, (4)50K, (2)100K, 200,000! ME TIME KA PA TO ADD ENTRIES! FREE DINNER, UNLI DRINKS. VISIT US @ 2520 P. GUEVARRA ST. STA. CRUZ MANILA. ROUNDTOP: BINGO PILIPINO 623K, MULTI MEGA 613K, OTIUM 348K. KEEP ON PLAYING, TO MORE CHANCES OF WINNING!"
spam,"Ang pinakamainit na gaming platform ng 2022! Lodi, hanggang 100% cash back sa iyong unang deposito, i-download ang: http://fdsv04.contact"
spam,菲律宾政府许可，正规牌照！\n重磅：支持加密货币！\n老虎机、捕鱼、真人百家乐助您开启财富之门！\n美丽性感的荷官等着与您相约！\nhttps://bet88.ph/zh/casino/page/4/Fishing-games?ref=2\n安全正规合法的存/取款渠道。
spam,NBET (CRAZY TIME) promo\nTumaya para sa pagkakataong manalo ng malalaking premyo at dagdag na lingguhang bonus\nlink ng laro : yueink.in/sLo39 BobH
spam,"DEAR VIP, Enjoy playing live casino with our pretty & sexy dealer here in SBET! Win up to 88k cash, plus 100 FREE COINS! Sbet14 . com"
spam,"RICAMAE JOY C., SpÉnd m0re tim3 here SB3T! Sign Üp now to get 1% DEP0SIT BONUS ON GCASH. sbetdito . (com)"
spam,"FROM IVANA ALAWI W/LOVE! FREE P500, NO DEPOSIT NEEDED, 3 EASY STEPS! MESSAGE CHAT BOX W/ CODE <BINGO 500> TO AVAIL. https://bet88.ph/en/casino/page/3/bingo?ref=iva88&ca=jim"
spam,"RICAMAE JOY C., Maging isa sa 10 Lucky daw winners ay makakatanggap ng iphone 14PROMAX(256)GB dito lang sa W+! Magrehister ngayon! winningplus. (top)"
spam,Feeling lucky!!! Play slots at 8k81.in and win more cash prizes Sign up for free and get $88 experience bonus
spam,"Get 600 P for free, click; https://www.taya369.com/?a=134851"
spam,"RICAMAE JOY C., Get your welcome bØnus up to P2,000 at T1BET ! sign up now & play t1phnew.  c o m"
spam,"RICAMAE JOY C.,  JACKP0TCITY is waiting for you! Win Jewelry Necklace Market price is 50k and more! Sign up now!  jackpot cityph. (xyz)"
spam,"RICAMAE JOY C., Next level Games @ JACKPOT CITY! Enjoy Daily Cashback up to 100%! jackpot cityph. xyz"
spam,"Get 2000 P for free, click; https://www.bd55365.com/?a=102358"
spam,"JP7 Daily L0g-in get f*ee Bo/nus 99-P, Claim Now: jp7.site/bc FYPO"
spam,"Hello, new free money bonus 500 with no deposit condition, please login https://www.aq1358.com/?a=102364 to get free money 500 now"
spam,"Hello, 500 to 500 p to you，click; https://www.kp8011.com/?a=178246  to get free money 500 now"
spam,"Hello, new free money bonus 600 with no deposit condition, please login https://www.d9ii93.com/?a=136212 to get free money 600 now"
spam,C0ngratulat1on  https://de456.info  1kaw @ng masuwerteng nanal0 m@g s1gn up at kun1n @ng P 1999 ngay0n
spam,"100% na cashback para sa mga bagong dating, hanggang P19800! Magparehistro at mag-claim ngayon! w1913.xyz/5Yet2ws\r\n"
spam,"Top casino bingo, slots, proxy promosyon magpadala ng cash 66 (http://cc6l.co)"
spam,"Get 800 P for free, click; https://www.sii3j3.com"
spam,"Dear user, your ac count has a cash deposit of 199 P, please log in;   https://www.drtg.today  To Receive"
spam,【gamebet】Nakarehistro sa ₱8888 \nhttps://gamebet.im/ool
spam,"100% na cashback para sa mga bagong dating, hanggang P19800! Magparehistro at mag-claim ngayon!w19games.ph/7Psf5sm"
spam,"Dear user, your ac count has a cash deposit of 199 P, please log in; https://www.fvb234.shop  To Receive"
spam,"Hello, new free money bonus 500 with no deposit condition, please login http://d9ii93.com  to get free money 500 now"
spam,【gamebet】Nakarehistro sa ₱8888 \nhttps://gamebet.lu/dx53
spam,"RICAMAE JOY C. GCash revival! P2000 Promo, 3% on WPLUS! 77777.укр"
spam,"Hello, new free money bonus 500 with no deposit condition, please login 5j80m.com/?a=134833 to get free money 500 now"
spam,"W19 Games, the exclusive GCash partner, the only one platform accept GCash now in Philippines!lnnk.in/jAeF"
spam,"Ang pinakamahusay na Online Games 8K8 ay nag-aalok sa iyo ng 188P.\nGcash Cash out!\nMagrehistro para makuha ito\nJili, FC, TP, CQ9... 5OO+ Laro\nhttp://8k849.com"
spam,"Suriin ang iyong impormasyon , 131789 ! kumpirmahin ang iyong SMS, huwag upang ibahagi sa iba rappler.com"
spam,【gamebet】Nakarehistro sa ₱8888 \nhttps://gamebet.lu/dx01
spam,"Hello, you have won the prize 777P to enter  http://chyy77.com"
spam,"Hello, you have won the prize 888P to enter http://sergsd.com"
spam,"Ang mga nangungunang casino bingo games, slot machine, mga user ay makakatanggap ng 10,000P para sa pagpaparehistro http://www.66benza.com/?f=26"
spam,"Hello, you have won the prize 999P to enter   http://ccb8.xyz"
spam,"Hello, you have won the prize 588P to enter \r\nss775.live"
spam,Sumali na sa PWIN777! Exclusive member Red Envelope promo! Manalo ng hanggang P77777!\r\np777a15.site
spam,"Happy Weekend! Get a 53% Deposit Bonus, Get 4777 Free Prizes in our Dynamic Event, and new players receive 777 Free Bonus for high Slot Jackpots at GJPnow.com"
spam,"8*K*8 bagong miyembro 100% cash back benefit, Dep0s1t 188 at makakuha ng 188 fr33, i-click ang { http://ph14.in } para i-claim ito."
spam,"SG777  Magrehistro upang makatanggap ng 137p, tumaya sa pulang sobre na bonus araw-araw, at tumanggap ng cash na pulang sobre araw-araw: https://sg777.live/"
spam,Get up to 88P FREE with JlLI APP Download! Link: sz1.bha99.com/register
spam,Happy Jackpot Slot Weekend at GoJackpotCity! Join MADNESS SLOT to win 4777 prizes & get 53% extra deposit bonus. New users get 153% bonus. Visit GoJpluck.com
spam,"Weekend fun at Pwin777! Win an iPhone 14 Pro Max, daily bonuses up to 77777p, and exciting events. Visit p777a11.xyz now!"
spam,"Twin Bonanza Month-End Giveaway at SugarPlay! Win up to 128,888 prizes! New users get 2,000 free on sign-up! Explore More Event 58,888 Free Bonus at sp7go.com"
spam,"Hello, new free money bonus 888 with no deposit condition, please login  http:// yy777ff.com   to get free money 888 now"
spam,"Get excited at Pwin777! Win an iPhone 14 Pro Max, daily bonuses up to 77777p, and join thrilling events. Play for big jackpots! Visit Pwin777Bonu.com now!"
spam,Use JILIAPP download to get 25P RichPH for free and get 200% reward for free. Click:\nhttps://risu.io/Wt8J3
spam,Weekend alert at WinningPlus! Claim 153% WEEKLY DEPOSIT BONUS tomorrow! New users get free 1000 bonus & 103% on deposits. Win Big Jackpot Slot at JoyWplus.com
spam,"Exciting GoJackpot Weekend is here! Get 50% WEEKEND BONUS, win 4777 Prize at Bustling Event. New users enjoy 153% & 777 Free Bonus for big win at GoJPLuck1.com"
spam,"Welcome October! New User, get 2000 bonus for High-Rate Slots Jackpot at SugarPlay!  Don't miss out More 28888 Bonus in Promo Events! Join now at Sp7Go1.com"
spam,Gawin ang iyong unang deposito ng 177P sa 177BET at makakuha ng 100% deposit bonus! Doblehin ang iyong deposito ngayon! Huwag itong palampasin!\r\n177betg.xyz
spam,Ang mga bago at lumang miyembro ng 177BET na nag-top up ng P177 ay makakatanggap ng P177 na bonus!\r\n177beto.xyz
spam,"Ready for a winning adventure? Join GoJackpot at GoJPLuck3.com with Gcash for easy payments, and claim your 777 bonus + 105% deposit bonus now!"
spam,"Ang OKADA Manila ay naglunsad ng online slot machine, maaari kang makakuha ng 177P nang libre kapag nagparehistro ka.\nOkdplay.com"
spam,Get ready for Weekend & Gcash for Easy Payments on SugarPlay! Enjoy Free 18888 Bonus Event & Tie & Win 28888 ! Get Free 2000 & Win slot Jackpots at SGphWin2.com
spam,Ang mga bago at lumang miyembro ng 177BET na nag-top up ng P177 ay makakatanggap ng P177 na bonus!\r\n177betr.xyz 
spam,"Say farewell to GCash load issues, it's GoJackpot time this weekend! Enjoy Free 777 & 105% Deposit, and win big slot prizes with your luck now at Gojpluck2.com"
spam,Enjoy Gcash min 100 at GoJackpot & Free 777! Spin Maya Lucky Wheel for 177 Free & Win LG-OLED TV. Play TOP PH-Slot Online to Win Million Prizes at GoJPLuck2.com
spam,Get up to 88P FREE with JILI APP Download! Link: ss.bha99.com/register
spam,"Gcash Load for October Win at GJackpot! Play GAMEESS EVENTS  \n7777 , with 777 October PLAY Credit and 105% PLAY LOADSs for New Users at        \nGoJwin2.com      "
spam,"Join the RichPH dynasty, receive 25P for free and win 200% of the grand prize. Explore promotions, new games with 157% winning probability ri928chp.com"
spam,G-c-a-s-h collaborates with yy777 games! Enjoy 1888P!  Register  http://yy777ff.com
spam,Experience stability on GoJackpot with GCash this weekend! Enjoy free 777 & 177 & Get 205% Deposit bonus to increase of Win Big on Slot Jackpot at GoJPLuck6.com
spam,Win Big with GoJackpot this Weekend! LG OLED TV & More Prizes Await on GoJPLuck5.com ! Claim your 777+177 Free Bonus & 205% Extra Deposit Bonus with Gcash now!
spam,Get ready for a great weekend at RICHPH. Download ri928chp.com legally and compliantly and get 25p for free. The probability of winning the new game is 257%
spam,"Embrace the Halloween spirit with Gojackpot's Cash Tournament! Win big with Free 4888 coins, 177 & 777 Free Bonus, plus 205% Deposit Bonus at \nGoJPLuck6.com     "
spam,"Hello! The bonus is as high as 1999, enjoy the game and enter  risu.io/Rw6mQ"
spam,"PCSO Lotto official data enquiry and result analysis, download                                                                                \nluckystar.ph to get the free lottery tickets , maximum lottery win of p100 million!"
spam,<REAL NAME> Kumita ng 100% bonus + 3% DAILY DEPOSIT BONUS sa GoJackpot gamit CASHBACK sa betfilvips2.com
spam,<REAL NAME> Goodbye sa abalang GCash load! Winning Plus para sa masayang weekend. Kuhaan ng Libreng 777 at 105% Deposito sa wpbingo3.com
spam,"<REAL NAME>, Experience the thrill of WinningPlus Delight! Score a 153% WEEKLY DEPOSIT BONUS + 1000 bonus for new users at wpdraw2.com"
spam,"<REAL NAME>, Sugarplay's path to victory: Grab P2,000 + 3% Paymaya Bonus. Join Baccarat's P2,500 Giveaway at Splay777.com"""
spam,"<REAL NAME>, WinningPlus Opportunity! Snag your 153% WEEKLY DEPOSIT BONUS. New users also get a free 1000 bonus! Play at  wpsports2.com"""
spam,"<REAL NAME>, Get ready for a weekend blast at Winning+! Enjoy 4888 Game Events, 53% Weekly Play Loads, and 153% Play Loads for New Users at wplusjoin6.com"
spam,"<REAL NAME>, Join SugarPlay! and start your winning journey today! with 100% Welcome Bonus, up to P2888 Bonus. Join now & win big! at sgbetfree0.com"
spam,"<REAL NAME>, Be a Winner at Sugarbet! Register to play and get 2000 + 100% welcome bonus. And win up to PHP28,888! Join now at sbfreeslots.com"""
spam,"<REAL NAME>,Gojackpot, ang daan patungo sa mga malalaking premyo! Mag-register at makakuha ng 888 na libreng bonus. gojcasino0.com"""
spam,"<REAL NAME>, Mag-sign up ka na sa WinningPlus at maging handa sa mga malalaking panalo! May 1000 na bonus + 3% na GCash deposit Bonus. Bisitahin na! winplus77.com"
spam,"<REAL NAME>, SugarPlay's treat: Daily rebate up to Php 58,888! Don't miss 100% welcome bonus. Click to play and win. sgbetbonu2.com"
spam,"<REAL NAME>, Join GoJackpot now! Claim P777 + 3% GCash bonus Enjoy up to P888 daily cashback Register here:  gojcasino2.com"
spam,"""SBET invites you to play <REAL NAME>, Claim 1% bonus on GCash play sabong for the 21M Mega Jackpot Don't miss out join SBET now sbetfish2.com"
spam,"<REAL NAME>, Sign up at SugarPlay, get up to 2,000 welcome bonus. Join deposit tournament for 18,888 Free Prize + 3% deposit bonus. Play now! sgbett3.co"
spam,"<REAL NAME>, Log in to GoJackpot, play slots, and get rewarded with 4777 free prize + get 777 welcome bonus and 3% Deposit Bonus! click now gojcity.com"
spam,"<REAL NAME>, Join WinningPlus Today and Unlock Incredible Bonuses! Get PHP1,000 Welcome Bonus + 3% Bonus on GCash. Refer Friends, Earn P20! wp2vip.com"
spam,"<REAL NAME>, Sugarplay Unlimited Fun: Get 100% Welcome Bonus up to PHP 2,000 + Gcash Deposit Bonus + Daily Rebate up to P58888! Visit sugarbbonus4.com"
spam,"<REAL NAME>, Get the best deals at UBET: 2000 Bonus & 5% USDT Deposit Bonus! visit ubetfun.com"
spam,"<REAL NAME>, Take advantage of unlimited 1% Deposit Bonus on Gcash. Experience Sabong, Fishing & Live Casino at SBET! sbetfish.com"
spam,"<REAL NAME>, Join LOLLIPLAY today! Unlock weekly Big winners up to P250,000. Play now & be the next lucky winner! visit lodibetwin3.com"
spam,"<REAL NAME>, Get rewarded every day at BETFIL with our bonuses! Claim a 2% bonus daily up to PHP100,000 sign up now: betfilslots2.com"
spam,"<REAL NAME>, Don't miss out on our incredible 5% USDT Deposit Bonus at JackpotCity. take your winnings to the next level. jpcjili1.com"
spam,Welcome to Lolliplay <REAL NAME>! Claim now your 100% Daily Bonus up to PHP1000! Easy payout use GCASH! lbcoin1.com
spam,"Don't miss out <REAL NAME>, on the bonus! Sign in daily with SUGARPLAY and get up to PHP150 Click here: sbfreeslots3.com"
spam,"<REAL NAME>, Good news! Start your day with a sweet Sign in to SUGARPLAY & Receive PHP150 daily BONUS! sbdito2.com"
spam,"<REAL NAME>,  Place a bet in BETFIL & win instant 50% Daily Deposit Bonus up to PHP1000 claimable once a day! Join now! bfilcoin3.com"
spam,"<REAL NAME> Kumita ng 100% bonus + 3% DAILY DEPOSIT BONUS sa GoJackpot gamit ang Paymaya at GCash, plus Daily CASHBACK sa betfilvips2.com"
spam,"Sumali sa PWIN777! Tangkilikin ang pinakamahusay na deposito at pulang sobre na alok! Sa unang deposito na P100, may 100% bonus! risu.io/pB4Ko"
spam,"Mga nangungunang laro sa gambling house, bingo, at mga s10t machine, magrehistro at mag-deposito ng P100 upang makatanggap ng 100% cashback award risu.io/F0Zis"
spam,[ Philwin x Epicwin ]: Play Jili game with Welcome bonus FREE EXTRA 1000P!  Livechat for more Super Ace game tips & tricks today~  Try Now : epicwplay5.com
spam,"Una deposito ng 100p,may kasamang 100p,may pagkakataong manalo ng exclusive member Red Envelope na may halagang upto P77777 na premyo! 04p7.xyz/4ABL"
spam,Click http://panalo99.bid to download and have a chance to get up to 888P for free!
spam,"Sa U B E T, bukas ang pinto! May 100% WELCOME BONUS + Slot daily salary up to 200k. UphFun3.com ang pupuntahan."
spam,Click http://panalo77.world to download and have a chance to get up to 888P for free!
spam,"Click http://panalo99.bid to download and have a chance to get up to 888P for free!"""
spam,"<REAL NAME>, Experience the thrill of WinningPlus Delight! Score a 153% WEEKLY DEPOSIT BONUS + 1000 bonus for new users at wpdraw2.com"
spam,Click http://panalo9999.bio to download and have a chance to get up to 888P for free!
spam,"<REAL NAME>, Sugarplay's path to victory: Grab P2,000 + 3% Paymaya Bonus. Join Baccarat's P2,500 Giveaway at Splay777.com"
spam,Click http://panalo9999.info to download and have a chance to get up to 888P for free!
spam,"<REAL NAME>, WinningPlus Opportunity! Snag your 153% WEEKLY DEPOSIT BONUS. New users also get a free 1000 bonus! Play at wpsports2.com"
spam,Click http://panalo99.mom to download and have a chance to get up to 888P for free!
spam,"<REAL NAME>, Get ready for a weekend blast at Winning+! Enjoy 4888 Game Events, 53% Weekly Play Loads, and 153% Play Loads for New Users at wplusjoin6.com"
spam,Click http://panalo99.loan to download and have a chance to get up to 888P for free!
spam,"<REAL NAME>, Join SugarPlay! and start your winning journey today! with 100% Welcome Bonus, up to P2888 Bonus. Join now & win big! at sgbetfree0.com"
spam,Click http://panalo77.info to download and have a chance to get up to 888P for free!
spam,Click http://jackpot7.network to download and have a chance to get up to 888P for free!
spam,Click http://luckies.world to download and have a chance to get up to 888P for free!
spam,"<REAL NAME>, Be a Winner at Sugarbet! Register to play and get 2000 + 100% welcome bonus. And win up to PHP28,888! Join now at sbfreeslots.com"
spam,Click http://welfare888.world download and have a chance to get up to 888P for free!
ham,"Love you! Gegege use LOVEUPO to get P30 off 2 rides kasi mahal kita. Valid until June 30, 2023."
ham,"Ge, abangan hanggang mag book. Use ABANGERS to get 100% off on your next ride. P100 cap, valid June 30, 2023. Book ka na kaya?"
ham,"Use promo code MNLNIGHTSHIFT to get 10% off 2 rides from 10PM-5AM. P15 cap per use, max. 2x use per day. Valid until July 31, 2023."
ham,"Try out Angkas Padala for your delivery needs! Use code AKS20 for P20 off 10x Padala deliveries until July 31, 2023"
ham,"Use HAPPYSUNDAY to get P20 off 2 rides bago mag Monday na naman. Valid until July 30, 2023 on Sundays only"
ham,You have received PHP 79.50 of GCash from DR*W BE*****N D. 09175265145 w/ MSG: . Your new balance is PHP 177.10. Ref. No. 3010289168220.
ham,You have received PHP 15.00 of GCash from JI***N O. 09397625083 w/ MSG: . Your new balance is PHP 192.10. Ref. No. 9010289622507.
ham,You have received P 100.00 on 06-09-23 07:59 PM from BPI account ending in 3796. Your new balance is P 132.10 with Ref No. 1010311302155. Thank you for using GCash!
ham,You have paid P215.00 of GCash to Dunkin Shell Roosevelt on 06-13-23 09:16:13 PM. Ref. No. 156419820.
ham,"554776 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW"
ham,Your payment of P154.00 to MoveIt has been successfully processed on 10-15-23 12:21:37 PM. Ref. No. 105408410
ham,"Watch the newest episode of Viu's most watched series, Unbreak My Heart starring Jodi Sta. Maria! Stream this 48 hours in advance and ad-free when you subscribe to Viu Premium for only P80/mo. at pldthome.info/viuj3."
ham,"Please be reminded that your bill for account 0277341093 is due today. To enjoy continuous service, please make a payment within 48 hours. You may pay via Maya, GCash, Lazada, Shopee or PayExpress QR for 6-hr payment posting. Payments done over-the-counter or before holidays may take 2-3 business days to process. Please disregard if payment has already been made. Visit pldthome.info/pldtpayment to learn more. Thank you."
ham,"Thank you for your payment of PhP1700.00 for PLDT Account No.0277341093, made on July 01, 2023 through GNC - CIS - GCASH SINGLE API 3. If your account is restricted, your service will now be reconnected. Please restart your modem to refresh your settings. If service remains unavailable, you may request for reconnection at https://m.me/PLDTHome."
ham,"BABALA:HUWAG PONG MANIWALA SA TEXT NA NAGLALAMAN NG INYONG PANGALAN NA NAG-AALOK NG TRABAHO, PABUYA O PERA. ITO PO AY ISANG SCAM. I-REPORT SA HTTPS://NTC.GOV.PH"""
ham,Otw po joyride
ham,"Please wait, traffic is bad"
ham,Hellow po ontheway napo
ham,"J&T DELIVERY!TN: 771095695002 Rider:<REAL NAME>,639954958676. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!"
ham,"J&T DELIVERY!TN: 771239442530 Rider:<REAL NAME>,+639164626412. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!"
ham,1/2 06-Jul 14:22: P10 loaded to 09507957228 from XXXXXXXX7428 for 1 year. Ref:AG66KKP77M.
ham,1/2 15-Sep 14:20: P10 loaded to 09507957228 from XXXXXXXX7428 for 1 year. Ref:AIF8SOZNX0. Get MORE with PROMO LOAD in the Smart App!
ham,Sir saan napo kayu
ham,Hello Sir <REAL NAME>. This is personal shopper <REAL NAME>. I will be assisting your order today. Confirming your order is Salvatore Mann Logan blk size 7
ham,I received your bookingGooday po mam/sir
ham,Kumusta po?
ham,"Sir, can I call you now po?"
ham,"Sir, mesaage lang po sila kung pwede na po ako tumawag. Thank you and God bless."
ham,"Sir, confirm ko lang po kung tuloy 4pm na meeting natin sa Gilmore Heights satellite office para sa unit viewing?.."
ham,Malapit na po ako. Namali po ng ikot kanina ang driver.
ham,On the way na po ako sir
ham,gutom na ako talaga
ham,kel magreply ka or sagot sa calls ko
ham,san kana?
ham,Ano oras na
ham,san kayo? kakaalis nyo lang ba?
ham,If ever po isasabay po namin kayo sa sm fairview namin po kayo daanan?
ham,Ok lang po kayo dun Mam ? Kung Sm fairview po?
ham,Wait mam check ko po kung saan po dun 10am po kayo pwede po noh?
ham,"Ohana Homes 3 is located at Alibangbang Street, Amparo Subd., Caloocan City"
ham,Boss bawal daw sabi ng guard
